d_month,d_year,d_row,d_organ,d_sum
6,2015,7,"19",8233.000
6,2015,7,"1911",204.000
6,2015,7,"191110",50.000
6,2015,7,"191118",7.000
6,2015,7,"191132",14.000
6,2015,7,"191134",14.000
6,2015,7,"191136",4.000
6,2015,7,"191138",10.000
6,2015,7,"191140",4.000
6,2015,7,"191145",4.000
6,2015,7,"191146",5.000
6,2015,7,"191148",4.000
6,2015,7,"191152",5.000
6,2015,7,"191154",1.000
6,2015,7,"191156",22.000
6,2015,7,"191160",1.000
6,2015,7,"191164",2.000
6,2015,7,"191166",19.000
6,2015,7,"191168",13.000
6,2015,7,"191170",25.000
6,2015,7,"1915",327.000
6,2015,7,"191510",223.000
6,2015,7,"191532",14.000
6,2015,7,"191534",7.000
6,2015,7,"191536",1.000
6,2015,7,"191540",6.000
6,2015,7,"191542",10.000
6,2015,7,"191546",11.000
6,2015,7,"191548",13.000
6,2015,7,"191552",1.000
6,2015,7,"191556",6.000
6,2015,7,"191560",16.000
6,2015,7,"191564",16.000
6,2015,7,"191568",3.000
6,2015,7,"1919",781.000
6,2015,7,"191910",81.000
6,2015,7,"191916",29.000
6,2015,7,"191926",3.000
6,2015,7,"191932",8.000
6,2015,7,"191934",16.000
6,2015,7,"191936",8.000
6,2015,7,"191940",130.000
6,2015,7,"191942",63.000
6,2015,7,"191946",12.000
6,2015,7,"191948",19.000
6,2015,7,"191950",6.000
6,2015,7,"191952",139.000
6,2015,7,"191956",39.000
6,2015,7,"191958",10.000
6,2015,7,"191960",7.000
6,2015,7,"191962",71.000
6,2015,7,"191964",18.000
6,2015,7,"191966",21.000
6,2015,7,"191968",101.000
6,2015,7,"1923",209.000
6,2015,7,"192310",116.000
6,2015,7,"192336",33.000
6,2015,7,"192340",15.000
6,2015,7,"192342",9.000
6,2015,7,"192346",9.000
6,2015,7,"192348",3.000
6,2015,7,"192352",3.000
6,2015,7,"192356",21.000
6,2015,7,"1927",198.000
6,2015,7,"192710",119.000
6,2015,7,"192732",17.000
6,2015,7,"192736",11.000
6,2015,7,"192740",3.000
6,2015,7,"192742",1.000
6,2015,7,"192744",16.000
6,2015,7,"192748",3.000
6,2015,7,"192750",5.000
6,2015,7,"192754",2.000
6,2015,7,"192758",8.000
6,2015,7,"192760",2.000
6,2015,7,"192762",9.000
6,2015,7,"192766",2.000
6,2015,7,"1931",578.000
6,2015,7,"193110",73.000
6,2015,7,"193111",127.000
6,2015,7,"193112",55.000
6,2015,7,"193136",36.000
6,2015,7,"193140",31.000
6,2015,7,"193142",21.000
6,2015,7,"193148",80.000
6,2015,7,"193150",31.000
6,2015,7,"193154",26.000
6,2015,7,"193156",22.000
6,2015,7,"193160",15.000
6,2015,7,"193162",12.000
6,2015,7,"193166",49.000
6,2015,7,"1935",341.000
6,2015,7,"193510",29.000
6,2015,7,"193511",44.000
6,2015,7,"193516",11.000
6,2015,7,"193518",21.000
6,2015,7,"193520",3.000
6,2015,7,"193522",9.000
6,2015,7,"193523",22.000
6,2015,7,"193524",37.000
6,2015,7,"193528",14.000
6,2015,7,"193532",17.000
6,2015,7,"193536",12.000
6,2015,7,"193540",23.000
6,2015,7,"193544",10.000
6,2015,7,"193548",7.000
6,2015,7,"193552",5.000
6,2015,7,"193556",20.000
6,2015,7,"193560",2.000
6,2015,7,"193564",23.000
6,2015,7,"193570",32.000
6,2015,7,"1939",262.000
6,2015,7,"193910",117.000
6,2015,7,"193916",14.000
6,2015,7,"193920",9.000
6,2015,7,"193924",30.000
6,2015,7,"193932",5.000
6,2015,7,"193934",5.000
6,2015,7,"193936",9.000
6,2015,7,"193940",4.000
6,2015,7,"193942",2.000
6,2015,7,"193944",5.000
6,2015,7,"193948",2.000
6,2015,7,"193950",3.000
6,2015,7,"193952",4.000
6,2015,7,"193954",27.000
6,2015,7,"193956",1.000
6,2015,7,"193958",2.000
6,2015,7,"193962",4.000
6,2015,7,"193964",12.000
6,2015,7,"193966",2.000
6,2015,7,"193968",5.000
6,2015,7,"1943",161.000
6,2015,7,"194310",89.000
6,2015,7,"194332",16.000
6,2015,7,"194336",4.000
6,2015,7,"194340",9.000
6,2015,7,"194344",12.000
6,2015,7,"194346",6.000
6,2015,7,"194348",14.000
6,2015,7,"194352",11.000
6,2015,7,"1947",162.000
6,2015,7,"194710",38.000
6,2015,7,"194718",30.000
6,2015,7,"194736",15.000
6,2015,7,"194742",17.000
6,2015,7,"194746",21.000
6,2015,7,"194750",27.000
6,2015,7,"194752",14.000
6,2015,7,"1951",504.000
6,2015,7,"195116",9.000
6,2015,7,"195120",15.000
6,2015,7,"195126",67.000
6,2015,7,"195136",9.000
6,2015,7,"195140",16.000
6,2015,7,"195144",69.000
