d_month,d_year,d_row,d_organ,d_sum
7,2015,7,191110,67
7,2015,7,191118,10
7,2015,7,191132,14
7,2015,7,191134,18
7,2015,7,191136,6
7,2015,7,191138,12
7,2015,7,191140,4
7,2015,7,191145,4
7,2015,7,191146,9
7,2015,7,191148,4
7,2015,7,191152,5
7,2015,7,191154,3
7,2015,7,191156,27
7,2015,7,191160,1
7,2015,7,191164,3
7,2015,7,191166,23
7,2015,7,191168,15
7,2015,7,191170,35
7,2015,7,191510,284
7,2015,7,191532,16
7,2015,7,191534,8
7,2015,7,191536,1
7,2015,7,191540,7
7,2015,7,191542,13
7,2015,7,191546,13
7,2015,7,191548,15
7,2015,7,191552,1
7,2015,7,191556,9
7,2015,7,191560,19
7,2015,7,191564,20
7,2015,7,191568,5
7,2015,7,191910,94
7,2015,7,191916,38
7,2015,7,191926,4
7,2015,7,191932,16
7,2015,7,191934,25
7,2015,7,191936,8
7,2015,7,191940,145
7,2015,7,191942,73
7,2015,7,191946,14
7,2015,7,191948,21
7,2015,7,191950,7
7,2015,7,191952,150
7,2015,7,191956,48
7,2015,7,191958,12
7,2015,7,191960,9
7,2015,7,191962,86
7,2015,7,191964,20
7,2015,7,191966,25
7,2015,7,191968,122
7,2015,7,192310,134
7,2015,7,192336,37
7,2015,7,192340,17
7,2015,7,192342,9
7,2015,7,192346,12
7,2015,7,192348,5
7,2015,7,192352,6
7,2015,7,192356,27
7,2015,7,192710,153
7,2015,7,192732,23
7,2015,7,192736,12
7,2015,7,192740,3
7,2015,7,192742,1
7,2015,7,192744,21
7,2015,7,192748,3
7,2015,7,192750,6
7,2015,7,192754,2
7,2015,7,192758,9
7,2015,7,192760,2
7,2015,7,192762,11
7,2015,7,192766,3
7,2015,7,193110,96
7,2015,7,193111,142
7,2015,7,193112,65
7,2015,7,193136,40
7,2015,7,193140,32
7,2015,7,193142,25
7,2015,7,193148,97
7,2015,7,193150,34
7,2015,7,193154,32
7,2015,7,193156,22
7,2015,7,193160,20
7,2015,7,193162,14
7,2015,7,193166,71
7,2015,7,193510,41
7,2015,7,193511,49
7,2015,7,193516,15
7,2015,7,193518,25
7,2015,7,193520,8
7,2015,7,193522,12
7,2015,7,193523,26
7,2015,7,193524,46
7,2015,7,193528,17
7,2015,7,193532,23
7,2015,7,193536,15
7,2015,7,193540,28
7,2015,7,193544,15
7,2015,7,193548,10
7,2015,7,193552,8
7,2015,7,193556,26
7,2015,7,193560,2
7,2015,7,193564,30
7,2015,7,193570,35
7,2015,7,193910,148
7,2015,7,193916,15
7,2015,7,193920,9
7,2015,7,193924,44
7,2015,7,193932,6
7,2015,7,193934,7
7,2015,7,193936,12
7,2015,7,193940,4
7,2015,7,193942,3
7,2015,7,193944,10
7,2015,7,193948,3
7,2015,7,193950,4
7,2015,7,193952,7
7,2015,7,193954,27
7,2015,7,193956,1
7,2015,7,193958,2
7,2015,7,193962,5
7,2015,7,193964,13
7,2015,7,193966,2
7,2015,7,193968,6
7,2015,7,194310,108
7,2015,7,194332,20
7,2015,7,194336,4
7,2015,7,194340,12
7,2015,7,194344,18
7,2015,7,194346,10
7,2015,7,194348,14
7,2015,7,194352,22
7,2015,7,194710,47
7,2015,7,194718,37
7,2015,7,194736,17
7,2015,7,194742,23
7,2015,7,194746,23
7,2015,7,194750,29
7,2015,7,194752,17
7,2015,7,195116,10
7,2015,7,195120,17
7,2015,7,195126,83
7,2015,7,195136,14
7,2015,7,195140,17
7,2015,7,195144,74
7,2015,7,195146,32
7,2015,7,195148,12
7,2015,7,195152,65
7,2015,7,195154,154
7,2015,7,195156,19
7,2015,7,195158,15
7,2015,7,195160,63
7,2015,7,195164,19
7,2015,7,195510,319
7,2015,7,195516,37
7,2015,7,195522,82
7,2015,7,195532,5
7,2015,7,195536,11
7,2015,7,195542,2
7,2015,7,195546,2
7,2015,7,195548,8
7,2015,7,195552,2
7,2015,7,195556,5
7,2015,7,195560,12
7,2015,7,195564,3
7,2015,7,195568,2
7,2015,7,195910,76
7,2015,7,195932,5
7,2015,7,195934,5
7,2015,7,195936,4
7,2015,7,195942,6
7,2015,7,195946,3
7,2015,7,195950,14
7,2015,7,195956,2
7,2015,7,195958,4
7,2015,7,195960,9
7,2015,7,195962,1
7,2015,7,195964,1
7,2015,7,195966,4
