d_month,d_year,d_row,d_organ,d_sum
4,2015,1,"19",144007.000
4,2015,1,"1911",5281.000
4,2015,1,"191110",2050.000
4,2015,1,"191118",587.000
4,2015,1,"191132",139.000
4,2015,1,"191134",134.000
4,2015,1,"191136",104.000
4,2015,1,"191138",271.000
4,2015,1,"191140",113.000
4,2015,1,"191144",29.000
4,2015,1,"191145",60.000
4,2015,1,"191146",155.000
4,2015,1,"191148",159.000
4,2015,1,"191152",82.000
4,2015,1,"191154",76.000
4,2015,1,"191156",135.000
4,2015,1,"191160",34.000
4,2015,1,"191164",79.000
4,2015,1,"191166",465.000
4,2015,1,"191168",106.000
4,2015,1,"191170",503.000
4,2015,1,"1915",6589.000
4,2015,1,"191510",5251.000
4,2015,1,"191532",98.000
4,2015,1,"191534",75.000
4,2015,1,"191536",46.000
4,2015,1,"191540",121.000
4,2015,1,"191542",82.000
4,2015,1,"191546",88.000
4,2015,1,"191548",236.000
4,2015,1,"191552",33.000
4,2015,1,"191556",122.000
4,2015,1,"191560",233.000
4,2015,1,"191564",163.000
4,2015,1,"191568",41.000
4,2015,1,"1919",10655.000
4,2015,1,"191910",1726.000
4,2015,1,"191916",579.000
4,2015,1,"191926",140.000
4,2015,1,"191932",162.000
4,2015,1,"191934",176.000
4,2015,1,"191936",102.000
4,2015,1,"191940",984.000
4,2015,1,"191942",393.000
4,2015,1,"191946",194.000
4,2015,1,"191948",155.000
4,2015,1,"191950",185.000
4,2015,1,"191952",1696.000
4,2015,1,"191956",367.000
4,2015,1,"191958",126.000
4,2015,1,"191960",142.000
4,2015,1,"191962",1330.000
4,2015,1,"191964",181.000
4,2015,1,"191966",146.000
4,2015,1,"191968",1871.000
4,2015,1,"1923",3797.000
4,2015,1,"192310",2952.000
4,2015,1,"192336",327.000
4,2015,1,"192340",72.000
4,2015,1,"192342",77.000
4,2015,1,"192346",159.000
4,2015,1,"192348",49.000
4,2015,1,"192352",86.000
4,2015,1,"192356",75.000
4,2015,1,"1927",4815.000
4,2015,1,"192710",3308.000
4,2015,1,"192732",177.000
4,2015,1,"192736",312.000
4,2015,1,"192740",80.000
4,2015,1,"192742",74.000
4,2015,1,"192744",292.000
4,2015,1,"192748",106.000
4,2015,1,"192750",44.000
4,2015,1,"192754",85.000
4,2015,1,"192758",75.000
4,2015,1,"192760",58.000
4,2015,1,"192762",154.000
4,2015,1,"192766",50.000
4,2015,1,"1931",7459.000
4,2015,1,"193110",2028.000
4,2015,1,"193111",1613.000
4,2015,1,"193112",971.000
4,2015,1,"193136",245.000
4,2015,1,"193140",320.000
4,2015,1,"193142",186.000
4,2015,1,"193148",626.000
4,2015,1,"193150",287.000
4,2015,1,"193154",400.000
4,2015,1,"193156",87.000
4,2015,1,"193160",112.000
4,2015,1,"193162",124.000
4,2015,1,"193166",444.000
4,2015,1,"193167",16.000
4,2015,1,"1935",11557.000
4,2015,1,"193510",620.000
4,2015,1,"193511",3291.000
4,2015,1,"193516",433.000
4,2015,1,"193518",738.000
4,2015,1,"193520",69.000
4,2015,1,"193521",32.000
4,2015,1,"193522",286.000
4,2015,1,"193523",697.000
4,2015,1,"193524",1901.000
4,2015,1,"193528",448.000
4,2015,1,"193532",448.000
4,2015,1,"193536",62.000
4,2015,1,"193540",218.000
4,2015,1,"193544",83.000
4,2015,1,"193548",108.000
4,2015,1,"193552",126.000
4,2015,1,"193556",161.000
4,2015,1,"193560",41.000
4,2015,1,"193564",86.000
4,2015,1,"193570",1709.000
4,2015,1,"1939",10413.000
4,2015,1,"193910",1755.000
4,2015,1,"193911",1832.000
4,2015,1,"193912",1610.000
4,2015,1,"193916",335.000
4,2015,1,"193920",282.000
4,2015,1,"193924",1599.000
4,2015,1,"193932",75.000
4,2015,1,"193934",31.000
4,2015,1,"193936",242.000
4,2015,1,"193940",171.000
4,2015,1,"193942",26.000
4,2015,1,"193944",449.000
4,2015,1,"193948",76.000
4,2015,1,"193950",246.000
4,2015,1,"193952",196.000
4,2015,1,"193954",690.000
4,2015,1,"193956",175.000
4,2015,1,"193958",57.000
4,2015,1,"193962",138.000
4,2015,1,"193964",161.000
4,2015,1,"193966",116.000
4,2015,1,"193968",151.000
4,2015,1,"1943",4711.000
4,2015,1,"194310",3156.000
4,2015,1,"194319",2.000
4,2015,1,"194332",196.000
4,2015,1,"194336",154.000
