d_month,d_year,d_row,d_organ,d_sum
11,2015,1,"19",372517.000
11,2015,1,"1911",14066.000
11,2015,1,"191110",5044.000
11,2015,1,"191118",1324.000
11,2015,1,"191132",379.000
11,2015,1,"191134",431.000
11,2015,1,"191136",295.000
11,2015,1,"191138",766.000
11,2015,1,"191140",355.000
11,2015,1,"191144",75.000
11,2015,1,"191145",203.000
11,2015,1,"191146",365.000
11,2015,1,"191148",423.000
11,2015,1,"191152",263.000
11,2015,1,"191154",250.000
11,2015,1,"191156",363.000
11,2015,1,"191160",99.000
11,2015,1,"191164",230.000
11,2015,1,"191166",1414.000
11,2015,1,"191168",335.000
11,2015,1,"191170",1452.000
11,2015,1,"1915",17373.000
11,2015,1,"191510",13536.000
11,2015,1,"191532",323.000
11,2015,1,"191534",213.000
11,2015,1,"191536",154.000
11,2015,1,"191540",371.000
11,2015,1,"191542",224.000
11,2015,1,"191546",291.000
11,2015,1,"191548",630.000
11,2015,1,"191552",101.000
11,2015,1,"191556",339.000
11,2015,1,"191560",702.000
11,2015,1,"191564",372.000
11,2015,1,"191568",117.000
11,2015,1,"1919",26319.000
11,2015,1,"191910",3945.000
11,2015,1,"191916",1500.000
11,2015,1,"191926",388.000
11,2015,1,"191932",378.000
11,2015,1,"191934",488.000
11,2015,1,"191936",267.000
11,2015,1,"191940",2515.000
11,2015,1,"191941",2.000
11,2015,1,"191942",1019.000
11,2015,1,"191946",463.000
11,2015,1,"191948",373.000
11,2015,1,"191950",468.000
11,2015,1,"191952",4097.000
11,2015,1,"191956",820.000
11,2015,1,"191957",3.000
11,2015,1,"191958",316.000
11,2015,1,"191959",1.000
11,2015,1,"191960",406.000
11,2015,1,"191962",3434.000
11,2015,1,"191964",446.000
11,2015,1,"191966",434.000
11,2015,1,"191968",4556.000
11,2015,1,"1923",10158.000
11,2015,1,"192310",7825.000
11,2015,1,"192336",946.000
11,2015,1,"192340",151.000
11,2015,1,"192342",247.000
11,2015,1,"192346",394.000
11,2015,1,"192348",158.000
11,2015,1,"192352",226.000
11,2015,1,"192356",211.000
11,2015,1,"1927",13029.000
11,2015,1,"192710",8617.000
11,2015,1,"192732",529.000
11,2015,1,"192736",847.000
11,2015,1,"192740",221.000
11,2015,1,"192742",220.000
11,2015,1,"192744",842.000
11,2015,1,"192748",338.000
11,2015,1,"192750",165.000
11,2015,1,"192754",217.000
11,2015,1,"192758",221.000
11,2015,1,"192760",180.000
11,2015,1,"192762",458.000
11,2015,1,"192766",174.000
11,2015,1,"1931",17135.000
11,2015,1,"193110",4386.000
11,2015,1,"193111",3376.000
11,2015,1,"193112",2173.000
11,2015,1,"193136",558.000
11,2015,1,"193140",763.000
11,2015,1,"193142",477.000
11,2015,1,"193148",1569.000
11,2015,1,"193150",595.000
11,2015,1,"193154",918.000
11,2015,1,"193156",209.000
11,2015,1,"193160",272.000
11,2015,1,"193162",425.000
11,2015,1,"193166",1400.000
11,2015,1,"193167",14.000
11,2015,1,"1935",30432.000
11,2015,1,"193510",1740.000
11,2015,1,"193511",8446.000
11,2015,1,"193516",1052.000
11,2015,1,"193518",2060.000
11,2015,1,"193520",175.000
11,2015,1,"193521",88.000
11,2015,1,"193522",718.000
11,2015,1,"193523",1549.000
11,2015,1,"193524",5248.000
11,2015,1,"193528",1135.000
11,2015,1,"193532",1007.000
11,2015,1,"193536",143.000
11,2015,1,"193540",635.000
11,2015,1,"193544",209.000
11,2015,1,"193548",266.000
11,2015,1,"193552",405.000
11,2015,1,"193556",490.000
11,2015,1,"193560",150.000
11,2015,1,"193564",245.000
11,2015,1,"193570",4671.000
11,2015,1,"1939",23233.000
11,2015,1,"193910",3485.000
11,2015,1,"193911",3771.000
11,2015,1,"193912",3061.000
11,2015,1,"193916",590.000
11,2015,1,"193920",793.000
11,2015,1,"193924",4064.000
11,2015,1,"193932",236.000
11,2015,1,"193934",66.000
11,2015,1,"193936",616.000
11,2015,1,"193940",446.000
11,2015,1,"193942",59.000
11,2015,1,"193944",1080.000
11,2015,1,"193948",170.000
11,2015,1,"193950",575.000
11,2015,1,"193952",492.000
11,2015,1,"193954",1649.000
11,2015,1,"193956",447.000
11,2015,1,"193958",162.000
11,2015,1,"193962",395.000
11,2015,1,"193964",401.000
11,2015,1,"193966",312.000
11,2015,1,"193968",363.000
11,2015,1,"1943",11337.000
11,2015,1,"194310",7858.000
11,2015,1,"194319",7.000
11,2015,1,"194332",470.000
11,2015,1,"194336",346.000
11,2015,1,"194340",606.000
11,2015,1,"194344",685.000
11,2015,1,"194346",393.000
11,2015,1,"194348",370.000
11,2015,1,"194352",602.000
11,2015,1,"1947",6931.000
11,2015,1,"194710",3540.000
11,2015,1,"194718",1578.000
11,2015,1,"194736",325.000
11,2015,1,"194742",267.000
11,2015,1,"194746",216.000
11,2015,1,"194750",786.000
11,2015,1,"194752",219.000
11,2015,1,"1951",34471.000
11,2015,1,"195110",4824.000
11,2015,1,"195111",6646.000
11,2015,1,"195112",7924.000
11,2015,1,"195113",2585.000
11,2015,1,"195116",512.000
11,2015,1,"195120",657.000
11,2015,1,"195126",2490.000
11,2015,1,"195132",1.000
11,2015,1,"195136",279.000
11,2015,1,"195140",423.000
11,2015,1,"195144",1764.000
11,2015,1,"195146",691.000
11,2015,1,"195148",271.000
11,2015,1,"195152",1449.000
11,2015,1,"195154",2076.000
11,2015,1,"195156",245.000
11,2015,1,"195158",652.000
11,2015,1,"195160",619.000
11,2015,1,"195164",363.000
11,2015,1,"1955",17016.000
11,2015,1,"195510",5954.000
11,2015,1,"195511",3632.000
11,2015,1,"195512",593.000
11,2015,1,"195513",551.000
11,2015,1,"195516",1002.000
11,2015,1,"195522",2725.000
11,2015,1,"195532",113.000
11,2015,1,"195536",248.000
11,2015,1,"195542",245.000
11,2015,1,"195546",267.000
11,2015,1,"195548",277.000
11,2015,1,"195552",267.000
11,2015,1,"195556",141.000
11,2015,1,"195560",332.000
11,2015,1,"195564",214.000
11,2015,1,"195568",455.000
11,2015,1,"1959",10211.000
11,2015,1,"195910",3107.000
11,2015,1,"195911",1354.000
11,2015,1,"195912",1564.000
11,2015,1,"195932",333.000
11,2015,1,"195934",234.000
11,2015,1,"195936",480.000
11,2015,1,"195942",258.000
11,2015,1,"195946",209.000
11,2015,1,"195950",541.000
11,2015,1,"195952",264.000
11,2015,1,"195956",241.000
11,2015,1,"195958",276.000
11,2015,1,"195960",498.000
11,2015,1,"195962",204.000
11,2015,1,"195964",200.000
11,2015,1,"195966",448.000
11,2015,1,"1963",26600.000
11,2015,1,"196310",4395.000
11,2015,1,"196311",4321.000
11,2015,1,"196312",1017.000
11,2015,1,"196318",1.000
11,2015,1,"196320",8.000
11,2015,1,"196322",122.000
11,2015,1,"196324",1270.000
11,2015,1,"196328",2292.000
11,2015,1,"196329",2229.000
11,2015,1,"196330",1819.000
11,2015,1,"196331",2476.000
11,2015,1,"196332",89.000
11,2015,1,"196334",685.000
11,2015,1,"196336",231.000
11,2015,1,"196338",356.000
11,2015,1,"196340",773.000
11,2015,1,"196344",392.000
11,2015,1,"196346",302.000
11,2015,1,"196348",1629.000
11,2015,1,"196350",235.000
11,2015,1,"196352",254.000
11,2015,1,"196354",184.000
11,2015,1,"196358",240.000
11,2015,1,"196362",328.000
11,2015,1,"196364",371.000
11,2015,1,"196368",581.000
11,2015,1,"1970",3055.000
11,2015,1,"1971",41077.000
11,2015,1,"197110",3129.000
11,2015,1,"197111",19447.000
11,2015,1,"197113",12848.000
11,2015,1,"197114",136.000
11,2015,1,"197115",5517.000
11,2015,1,"1972",763.000
11,2015,1,"197205",19.000
11,2015,1,"197210",73.000
