d_month,d_year,d_row,d_organ,d_sum
9,2015,1,"19",308879.000
9,2015,1,"1911",11858.000
9,2015,1,"191110",4215.000
9,2015,1,"191118",1197.000
9,2015,1,"191132",335.000
9,2015,1,"191134",364.000
9,2015,1,"191136",219.000
9,2015,1,"191138",621.000
9,2015,1,"191140",291.000
9,2015,1,"191144",64.000
9,2015,1,"191145",167.000
9,2015,1,"191146",311.000
9,2015,1,"191148",360.000
9,2015,1,"191152",225.000
9,2015,1,"191154",195.000
9,2015,1,"191156",320.000
9,2015,1,"191160",83.000
9,2015,1,"191164",195.000
9,2015,1,"191166",1138.000
9,2015,1,"191168",266.000
9,2015,1,"191170",1292.000
9,2015,1,"1915",14738.000
9,2015,1,"191510",11563.000
9,2015,1,"191532",255.000
9,2015,1,"191534",183.000
9,2015,1,"191536",104.000
9,2015,1,"191540",297.000
9,2015,1,"191542",193.000
9,2015,1,"191546",242.000
9,2015,1,"191548",547.000
9,2015,1,"191552",84.000
9,2015,1,"191556",284.000
9,2015,1,"191560",597.000
9,2015,1,"191564",313.000
9,2015,1,"191568",76.000
9,2015,1,"1919",21734.000
9,2015,1,"191910",3471.000
9,2015,1,"191916",1250.000
9,2015,1,"191926",306.000
9,2015,1,"191932",314.000
9,2015,1,"191934",389.000
9,2015,1,"191936",202.000
9,2015,1,"191940",2029.000
9,2015,1,"191942",825.000
9,2015,1,"191946",396.000
9,2015,1,"191948",318.000
9,2015,1,"191950",401.000
9,2015,1,"191952",3418.000
9,2015,1,"191956",721.000
9,2015,1,"191957",3.000
9,2015,1,"191958",257.000
9,2015,1,"191960",323.000
9,2015,1,"191962",2786.000
9,2015,1,"191964",368.000
9,2015,1,"191966",327.000
9,2015,1,"191968",3630.000
9,2015,1,"1923",8361.000
9,2015,1,"192310",6477.000
9,2015,1,"192336",757.000
9,2015,1,"192340",125.000
9,2015,1,"192342",202.000
9,2015,1,"192346",319.000
9,2015,1,"192348",136.000
9,2015,1,"192352",173.000
9,2015,1,"192356",172.000
9,2015,1,"1927",10478.000
9,2015,1,"192710",6940.000
9,2015,1,"192732",438.000
9,2015,1,"192736",664.000
9,2015,1,"192740",176.000
9,2015,1,"192742",165.000
9,2015,1,"192744",684.000
9,2015,1,"192748",266.000
9,2015,1,"192750",131.000
9,2015,1,"192754",182.000
9,2015,1,"192758",182.000
9,2015,1,"192760",144.000
9,2015,1,"192762",358.000
9,2015,1,"192766",148.000
9,2015,1,"1931",14631.000
9,2015,1,"193110",3692.000
9,2015,1,"193111",3075.000
9,2015,1,"193112",1839.000
9,2015,1,"193136",478.000
9,2015,1,"193140",615.000
9,2015,1,"193142",412.000
9,2015,1,"193148",1295.000
9,2015,1,"193150",499.000
9,2015,1,"193154",821.000
9,2015,1,"193156",181.000
9,2015,1,"193160",256.000
9,2015,1,"193162",295.000
9,2015,1,"193166",1161.000
9,2015,1,"193167",12.000
9,2015,1,"1935",24480.000
9,2015,1,"193510",1226.000
9,2015,1,"193511",6829.000
9,2015,1,"193516",872.000
9,2015,1,"193518",1676.000
9,2015,1,"193520",157.000
9,2015,1,"193521",70.000
9,2015,1,"193522",599.000
9,2015,1,"193523",1230.000
9,2015,1,"193524",4237.000
9,2015,1,"193528",945.000
9,2015,1,"193532",848.000
9,2015,1,"193536",128.000
9,2015,1,"193540",515.000
9,2015,1,"193544",189.000
9,2015,1,"193548",228.000
9,2015,1,"193552",319.000
9,2015,1,"193556",384.000
9,2015,1,"193560",93.000
