d_month,d_year,d_row,d_organ,d_sum
1,2015,1,"19",42820.000
1,2015,1,"1911",1629.000
1,2015,1,"191110",681.000
1,2015,1,"191118",124.000
1,2015,1,"191132",41.000
1,2015,1,"191134",40.000
1,2015,1,"191136",27.000
1,2015,1,"191138",82.000
1,2015,1,"191140",35.000
1,2015,1,"191144",12.000
1,2015,1,"191145",14.000
1,2015,1,"191146",37.000
1,2015,1,"191148",46.000
1,2015,1,"191152",25.000
1,2015,1,"191154",31.000
1,2015,1,"191156",46.000
1,2015,1,"191160",11.000
1,2015,1,"191164",24.000
1,2015,1,"191166",173.000
1,2015,1,"191168",38.000
1,2015,1,"191170",142.000
1,2015,1,"1915",1838.000
1,2015,1,"191510",1450.000
1,2015,1,"191532",31.000
1,2015,1,"191534",11.000
1,2015,1,"191536",6.000
1,2015,1,"191540",32.000
1,2015,1,"191542",25.000
1,2015,1,"191546",32.000
1,2015,1,"191548",62.000
1,2015,1,"191552",6.000
1,2015,1,"191556",41.000
1,2015,1,"191560",76.000
1,2015,1,"191564",54.000
1,2015,1,"191568",12.000
1,2015,1,"1919",3045.000
1,2015,1,"191910",541.000
1,2015,1,"191916",150.000
1,2015,1,"191926",45.000
1,2015,1,"191932",47.000
1,2015,1,"191934",51.000
1,2015,1,"191936",23.000
1,2015,1,"191940",197.000
1,2015,1,"191942",80.000
1,2015,1,"191946",54.000
1,2015,1,"191948",29.000
1,2015,1,"191950",43.000
1,2015,1,"191952",523.000
1,2015,1,"191956",102.000
1,2015,1,"191958",28.000
1,2015,1,"191960",37.000
1,2015,1,"191962",441.000
1,2015,1,"191964",48.000
1,2015,1,"191966",43.000
1,2015,1,"191968",563.000
1,2015,1,"1923",1098.000
1,2015,1,"192310",818.000
1,2015,1,"192336",119.000
1,2015,1,"192340",32.000
1,2015,1,"192342",22.000
1,2015,1,"192346",41.000
1,2015,1,"192348",16.000
1,2015,1,"192352",30.000
1,2015,1,"192356",20.000
1,2015,1,"1927",1713.000
1,2015,1,"192710",1277.000
1,2015,1,"192732",41.000
1,2015,1,"192736",114.000
1,2015,1,"192740",16.000
1,2015,1,"192742",24.000
1,2015,1,"192744",82.000
1,2015,1,"192748",32.000
1,2015,1,"192750",9.000
1,2015,1,"192754",28.000
1,2015,1,"192758",16.000
1,2015,1,"192760",20.000
1,2015,1,"192762",22.000
1,2015,1,"192766",32.000
1,2015,1,"1931",2527.000
1,2015,1,"193110",660.000
1,2015,1,"193111",651.000
1,2015,1,"193112",370.000
1,2015,1,"193136",83.000
1,2015,1,"193140",91.000
1,2015,1,"193142",72.000
1,2015,1,"193148",188.000
1,2015,1,"193150",76.000
1,2015,1,"193154",127.000
1,2015,1,"193156",23.000
1,2015,1,"193160",39.000
1,2015,1,"193162",32.000
1,2015,1,"193166",113.000
1,2015,1,"193167",2.000
1,2015,1,"1935",3792.000
1,2015,1,"193510",215.000
1,2015,1,"193511",1039.000
1,2015,1,"193516",168.000
1,2015,1,"193518",212.000
1,2015,1,"193520",24.000
1,2015,1,"193521",8.000
1,2015,1,"193522",104.000
1,2015,1,"193523",201.000
1,2015,1,"193524",565.000
1,2015,1,"193528",142.000
1,2015,1,"193532",211.000
1,2015,1,"193536",15.000
1,2015,1,"193540",79.000
1,2015,1,"193544",21.000
1,2015,1,"193548",89.000
1,2015,1,"193552",34.000
1,2015,1,"193556",45.000
1,2015,1,"193560",11.000
1,2015,1,"193564",21.000
1,2015,1,"193570",588.000
1,2015,1,"1939",3452.000
1,2015,1,"193910",560.000
1,2015,1,"193911",684.000
1,2015,1,"193912",452.000
1,2015,1,"193916",77.000
1,2015,1,"193920",127.000
1,2015,1,"193924",564.000
1,2015,1,"193932",34.000
1,2015,1,"193934",17.000
1,2015,1,"193936",99.000
1,2015,1,"193940",63.000
1,2015,1,"193942",16.000
1,2015,1,"193944",109.000
1,2015,1,"193948",20.000
1,2015,1,"193950",72.000
1,2015,1,"193952",35.000
1,2015,1,"193954",241.000
1,2015,1,"193956",35.000
1,2015,1,"193958",25.000
1,2015,1,"193962",66.000
1,2015,1,"193964",85.000
1,2015,1,"193966",30.000
1,2015,1,"193968",41.000
1,2015,1,"1943",1291.000
1,2015,1,"194310",793.000
1,2015,1,"194319",2.000
1,2015,1,"194332",49.000
1,2015,1,"194336",49.000
1,2015,1,"194340",104.000
1,2015,1,"194344",94.000
1,2015,1,"194346",68.000
1,2015,1,"194348",40.000
1,2015,1,"194352",92.000
1,2015,1,"1947",849.000
1,2015,1,"194710",499.000
1,2015,1,"194718",174.000
1,2015,1,"194736",38.000
1,2015,1,"194742",25.000
1,2015,1,"194746",24.000
1,2015,1,"194750",73.000
1,2015,1,"194752",16.000
1,2015,1,"1951",3374.000
1,2015,1,"195110",485.000
